Run,ER,Spn,Ct,index,alpha,ln.alpha,beta,Smsy,Smsy80p,Sgen,Umsy
1453,24.697345353203517,1094.1475720179528,358.85242798204706,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1461,24.697345353203517,1100.1717843896965,360.8282156103034,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1469,24.697345353203517,1106.1959967614403,362.8040032385597,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1477,24.697345353203517,1112.2202091331842,364.779790866816,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1485,24.697345353203517,1118.244421504928,366.7555784950722,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1493,24.697345353203517,1124.2686338766716,368.7313661233285,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1501,24.697345353203517,1130.2928462484153,370.70715375158477,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1509,24.697345353203517,1136.317058620159,372.68294137984105,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1517,24.697345353203517,1142.3412709919028,374.65872900809734,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1525,24.697345353203517,1148.3654833636465,376.6345166363537,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1533,24.697345353203517,1154.3896957353902,378.61030426460985,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1541,24.697345353203517,1160.413908107134,380.5860918928662,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1549,24.697345353203517,1166.4381204788776,382.5618795211225,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1557,24.697345353203517,1172.4623328506214,384.53766714937876,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1565,24.697345353203517,1178.486545222365,386.51345477763505,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1573,24.697345353203517,1184.5107575941088,388.48924240589133,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1581,24.697345353203517,1190.5349699658525,390.46503003414756,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1589,24.697345353203517,1196.5591823375962,392.44081766240384,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1597,24.697345353203517,1202.58339470934,394.41660529066013,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1605,24.697345353203517,1208.6076070810836,396.39239291891647,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1613,24.697345353203517,1214.6318194528274,398.36818054717276,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1621,24.697345353203517,1220.656031824571,400.34396817542904,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1629,24.697345353203517,1226.6802441963148,402.31975580368527,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1637,24.697345353203517,1232.7044565680585,404.29554343194155,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1645,24.697345353203517,1238.7286689398022,406.27133106019784,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1654,24.697345353203517,1245.5059078580139,408.4940921419862,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1662,24.697345353203517,1251.5301202297576,410.46987977024247,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1670,24.697345353203517,1257.5543326015013,412.4456673984987,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1678,24.697345353203517,1263.578544973245,414.421455026755,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1686,24.697345353203517,1269.6027573449887,416.39724265501127,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1694,24.697345353203517,1275.6269697167324,418.37303028326755,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1702,24.697345353203517,1281.6511820884762,420.3488179115239,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1710,24.697345353203517,1287.6753944602199,422.3246055397802,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1718,24.697345353203517,1293.6996068319636,424.3003931680364,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1726,24.697345353203517,1299.7238192037073,426.2761807962927,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1734,24.697345353203517,1305.748031575451,428.251968424549,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1742,24.697345353203517,1311.7722439471947,430.22775605280526,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1750,24.697345353203517,1317.7964563189385,432.20354368106155,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1758,24.697345353203517,1323.8206686906822,434.1793313093178,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1766,24.697345353203517,1329.8448810624259,436.15511893757406,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1774,24.697345353203517,1335.8690934341696,438.1309065658304,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1782,24.697345353203517,1341.8933058059133,440.1066941940867,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1790,24.697345353203517,1347.917518177657,442.08248182234297,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1798,24.697345353203517,1353.9417305494007,444.05826945059925,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1806,24.697345353203517,1359.9659429211445,446.0340570788555,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1814,24.697345353203517,1365.9901552928882,448.00984470711177,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1822,24.697345353203517,1372.014367664632,449.98563233536805,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1830,24.697345353203517,1378.0385800363756,451.96141996362434,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1838,24.697345353203517,1384.0627924081193,453.9372075918807,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1846,24.697345353203517,1390.087004779863,455.91299522013696,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1854,24.697345353203517,1396.1112171516068,457.8887828483932,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1862,24.697345353203517,1402.1354295233505,459.8645704766495,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1870,24.697345353203517,1408.1596418950942,461.84035810490576,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1878,24.697345353203517,1414.183854266838,463.81614573316205,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1886,24.697345353203517,1420.2080666385816,465.79193336141833,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1894,24.697345353203517,1426.2322790103253,467.7677209896746,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1902,24.697345353203517,1432.256491382069,469.74350861793084,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1910,24.697345353203517,1438.2807037538128,471.7192962461871,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1918,24.697345353203517,1444.3049161255565,473.69508387444347,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1926,24.697345353203517,1450.3291284973004,475.67087150269975,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1934,24.697345353203517,1456.3533408690441,477.64665913095604,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1942,24.697345353203517,1462.3775532407878,479.6224467592123,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1951,24.697345353203517,1469.1547921589995,481.8452078410006,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1959,24.697345353203517,1475.1790045307432,483.8209954692569,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1967,24.697345353203517,1481.203216902487,485.7967830975132,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1975,24.697345353203517,1487.2274292742306,487.77257072576947,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1983,24.697345353203517,1493.2516416459744,489.74835835402575,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1991,24.697345353203517,1499.275854017718,491.724145982282,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
1999,24.697345353203517,1505.3000663894618,493.69993361053827,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2007,24.697345353203517,1511.3242787612055,495.67572123879455,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2015,24.697345353203517,1517.3484911329492,497.6515088670509,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2023,24.697345353203517,1523.372703504693,499.6272964953072,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2031,24.697345353203517,1529.3969158764367,501.6030841235634,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2039,24.697345353203517,1535.4211282481804,503.5788717518197,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2047,24.697345353203517,1541.445340619924,505.554659380076,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2055,24.697345353203517,1547.4695529916678,507.53044700833226,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2063,24.697345353203517,1553.4937653634115,509.50623463658854,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2071,24.697345353203517,1559.5179777351552,511.48202226484483,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2079,24.697345353203517,1565.542190106899,513.4578098931011,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2087,24.697345353203517,1571.5664024786427,515.4335975213573,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2095,24.697345353203517,1577.5906148503864,517.4093851496136,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2103,24.697345353203517,1583.61482722213,519.3851727778699,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2111,24.697345353203517,1589.6390395938738,521.3609604061262,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2119,24.697345353203517,1595.6632519656175,523.3367480343826,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2127,24.697345353203517,1601.6874643373612,525.3125356626388,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2135,24.697345353203517,1607.711676709105,527.288323290895,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2143,24.697345353203517,1613.7358890808487,529.2641109191513,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2151,24.697345353203517,1619.7601014525924,531.2398985474076,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2159,24.697345353203517,1625.784313824336,533.2156861756639,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2167,24.697345353203517,1631.8085261960798,535.1914738039202,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2175,24.697345353203517,1637.8327385678235,537.1672614321765,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2183,24.697345353203517,1643.8569509395672,539.1430490604328,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2191,24.697345353203517,1649.881163311311,541.118836688689,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2199,24.697345353203517,1655.9053756830547,543.0946243169453,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2207,24.697345353203517,1661.9295880547984,545.0704119452016,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2215,24.697345353203517,1667.953800426542,547.0461995734579,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2223,24.697345353203517,1673.9780127982858,549.0219872017142,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2231,24.697345353203517,1680.0022251700295,550.9977748299705,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2239,24.697345353203517,1686.0264375417732,552.9735624582268,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2247,24.697345353203517,1692.050649913517,554.949350086483,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2256,24.697345353203517,1698.8278888317286,557.1721111682714,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
2264,24.697345353203517,1704.8521012034723,559.1478987965276,1,1.7,0.5306282510621704,5e-4,493.9469070640703,395.15752565125626,345.31510051205845,0.24697345353203515
